STRUCTURE;STRUCTURE_ID;STRUCTURE_NAME;ACTION;GR_KT_GDE;Grossregionen, Kantone, Bezirke und Gemeinden;WOHN_ANZAHL;Anzahl Zimmer;LEERWOHN_TYP;Typ der leer stehenden Wohnung;MEASURE_DIMENSION;Art der Messung;FREQ;Frequenz der Beobachtung;TIME_PERIOD;Zeitperiode;OBS_VALUE;Beobachtungswert;DIFF_DB_STATE;Stand der Datenbank;DIFF_EMBARGO_DATE;Publikationsdatum;DIFF_LAST_UPDATE;Aktualisierungsdatum;DIFF_REGION_STATE;Raumbezugsdatum;DECIMALS;Dezimalstellen;DIFF_REGION_REF;Raumbezug;OBS_STATUS;Beobachtungsstatus
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;2915;Dörflingen;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;3.43;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;2917;Lohn (SH);_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;1.14;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;2919;Stetten (SH);_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;0.33;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;292;Stammheim;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;0.22;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;2920;Thayngen;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;0.38;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;293;Wädenswil;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;0.36;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;2931;Bargen (SH);_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;2.81;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;2932;Beringen;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;1.16;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;2933;Buchberg;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;0.25;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;2936;Merishausen;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;1.28;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;2937;Neuhausen am Rheinfall;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;1.13;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;2938;Rüdlingen;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;0.76;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;2939;Schaffhausen;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;0.46;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;294;Elgg;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;1.48;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;295;Horgen;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;0.39;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;2951;Beggingen;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;2.63;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;2952;Schleitheim;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;3.62;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;2953;Siblingen;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;0.89;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;296;Illnau-Effretikon;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;0.98;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;2961;Buch (SH);_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;1.18;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;2962;Hemishofen;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;1.19;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;2963;Ramsen;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;0.99;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;2964;Stein am Rhein;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;1.09;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;297;Bauma;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;0.97;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;2971;Hallau;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;1.02;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;2972;Oberhallau;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;0.88;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;2973;Trasadingen;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;1.75;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;2974;Wilchingen;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;0.12;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;298;Wiesendangen;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;0.3;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;3;Bonstetten;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;0.99;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;3001;Herisau;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;1.01;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;3002;Hundwil;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;0.99;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;3003;Schönengrund;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;0;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;3004;Schwellbrunn;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;0.39;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;3005;Stein (AR);_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;1.23;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;3006;Urnäsch;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;1.25;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;3007;Waldstatt;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;0.98;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;301;Aarberg;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;1.44;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;302;Bargen (BE);_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;2.2;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;3021;Bühler;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;1.34;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;3022;Gais;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;1.56;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;3023;Speicher;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;0.87;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;3024;Teufen (AR);_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;0.97;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;3025;Trogen;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;2.2;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;303;Grossaffoltern;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;0.2;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;3031;Grub (AR);_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;0.42;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;3032;Heiden;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;1.12;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;3033;Lutzenberg;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;1.73;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;3034;Rehetobel;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;1.94;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;3035;Reute (AR);_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;1.2;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;3036;Wald (AR);_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;1.21;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;3037;Walzenhausen;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;0.72;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;3038;Wolfhalden;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;1.43;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;304;Kallnach;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;0.98;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;305;Kappelen;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;0.88;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;306;Lyss;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;2.23;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;307;Meikirch;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;0.97;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
DATAFLOW;CH1.LWZ:DF_LWZ_1(1.0.0);Leer stehende Wohnungen nach Grossregion, Kanton, Bezirk, Gemeinde, Anzahl Wohnräumen und Typ der Leerwohnung;I;309;Radelfingen;_T;Total;_T;Leer stehende Wohnungen (alle Typen);PC;Anteil (in %);A;Jährlich;2025;;0.46;;2025-09-09;;2025-09-09T08:30;;2025-09-09T08:30;;2025-04-06;;2;Zwei;POLG;Gemeinden;A;Normaler Wert
